0.0	88.8

1.0	79.16799999999999

2.0	70.88448

3.0	63.760652799999995

4.0	57.634161408

5.0	52.365378810879996

6.0	47.83422577735679

7.0	43.93743416852684

8.0	40.58619338493308

9.0	37.70412631104245

10.0	35.22554862749651

11.0	33.093971819646995

12.0	31.260815764896417

13.0	29.68430155781092

14.0	28.32849933971739

15.0	27.162509432156956

16.0	26.15975811165498

17.0	25.297391976023285

18.0	24.555757099380024

19.0	23.91795110546682

20.0	23.369437950701464

21.0	22.89771663760326

22.0	22.492036308338804

23.0	22.143151225171373

24.0	21.84311005364738

25.0	21.585074646136746

26.0	21.3631641956776

27.0	21.17232120828274

28.0	21.008196239123155

29.0	20.86704876564591

30.0	20.745661938455484

31.0	20.641269267071717

32.0	20.551491569681676

33.0	20.474282749926243

34.0	20.407883164936568

35.0	20.35077952184545

36.0	20.301670388787088

37.0	20.259436534356894

38.0	20.22311541954693

39.0	20.19187926081036

40.0	20.165016164296908

41.0	20.14191390129534

42.0	20.122045955113993

43.0	20.104959521398033

44.0	20.09026518840231

45.0	20.077628062025987

46.0	20.06676013334235

47.0	20.05741371467442

48.0	20.04937579462

49.0	20.0424631833732

50.0	20.036518337700954

51.0	20.031405770422822

52.0	20.027008962563627

53.0	20.02322770780472

54.0	20.019975828712056

55.0	20.01717921269237

56.0	20.014774122915437

57.0	20.012705745707276

58.0	20.010926941308256

59.0	20.0093971695251

60.0	20.00808156579159

61.0	20.006950146580767

62.0	20.00597712605946

63.0	20.005140328411134

64.0	20.004420682433576

65.0	20.003801786892875

66.0	20.003269536727874

67.0	20.00281180158597

68.0	20.002418149363933

69.0	20.002079608452984

70.0	20.001788463269566

71.0	20.001538078411826

72.0	20.00132274743417

73.0	20.001137562793385

74.0	20.00097830400231

75.0	20.000841341441987

76.0	20.00072355364011

77.0	20.000622256130494

78.0	20.000535140272227

79.0	20.000460220634114

80.0	20.000395789745337

81.0	20.00034037918099

82.0	20.00029272609565

83.0	20.00025174444226

84.0	20.000216500220343

85.0	20.000186190189496

86.0	20.000160123562967

87.0	20.00013770626415

88.0	20.00011842738717

89.0	20.00010184755297

90.0	20.000087588895553

91.0	20.000075326450176

92.0	20.000064780747152

93.0	20.000055711442553

94.0	20.000047911840596

95.0	20.000041204182914

96.0	20.000035435597304

97.0	20.00003047461368

98.0	20.000026208167764

99.0	20.000022539024275

100.0	20.000019383560875
